stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"2148319","2148319","Blacktown Rd Before Rowood Rd","-33.8011494718068","150.927388172881","","","0",""
"2148219","2148219","Monash Rd Near Killarney Av","-33.7719944587897","150.891159816896","","","0",""
"256815","256815","Remembrance Dr (Water Tower Outbound Eastside)","-34.100567680902","150.695617502973","","","0",""
"2148119","2148119","Richmond Rd Near Dan Av","-33.7602503292683","150.897511492421","","","0",""
"2148519","2148519","Reservoir Rd - No.127","-33.7871484017308","150.899519418468","","","0",""
"2207228","2207228","Connemarra St Near Harrow Rd","-33.9546036284956","151.133021782172","","","0",""
"2207128","2207128","Bexley Shops Stoney Creek Rd","-33.9490463487381","151.113897300364","","","0",""
"2570187","2570187","Binalong Rd - No.115 (Opp.Gundungurra Park)","-34.0843718217271","150.539462416669","","","0",""
"2112194","2112194","Buffalo Rd At Crescent Av","-33.8108011589401","151.112038692923","","","0",""
"210830","210830","Barrenjoey Rd Near Illuka Rd","-33.5993575631007","151.319418062754","","","0",""
"210820","210820","Barrenjoey Rd Near Beach Rd","-33.5936385999066","151.319358525212","","","0",""
"252894","252894","Madigan Bvd Near Chapman Av","-34.5579851453778","150.842821602091","","","0",""
"252834","252834","Shell Cove Rd Near Cliff Av","-34.5623537335176","150.872486016812","","","0",""
"252824","252824","Shellharbour Rd Near William Av","-34.555102199029","150.859918719063","","","0",""
"252814","252814","Lake Illawarra Village Windang Rd","-34.5256806390786","150.869914229617","","","0",""
"252854","252854","George St And Osborne Pde","-34.5530107120692","150.865637708262","","","0",""
"2207234","2207234","Harrow Rd Near Albyn St","-33.948914971966","151.128562248605","","","0",""
"2207134","2207134","Queen Victoria St At Beaconsfield St","-33.9569931384031","151.126801372357","","","0",""
"229933","229933","Janet St Opp Heaton St","-32.901382981485","151.692357591072","","","0",""
"229923","229923","Newcastle Rd Near Nerong Rd","-32.9096640155437","151.710212999181","","","0",""
"229973","229973","Young Rd Near Elder St","-32.9131200320537","151.716729352483","","","0",""
"229963","229963","Newcastle Rd Near Grainger St","-32.9094005956371","151.708362224954","","","0",""
"229943","229943","Seventh St Near Pilkington St","-32.9023964976085","151.700131547997","","","0",""
"201112","201112","Darlinghurst Rd Near Bayswater Rd","-33.8745878810546","151.222859845126","","","0",""
"2770287","2770287","Durham St Near Flinders St","-33.7697147689543","150.805155779549","","","0",""
"2770187","2770187","Emerson St Near Hoad Pl","-33.7251339060414","150.81129459645","","","0",""
"201152","201152","Macleay St Near Crick Av","-33.8705905780548","151.225395305611","","","0",""
"201142","201142","Cowper Wharf Rd Near Bourke St","-33.8691539082378","151.219740331422","","","0",""
"2325100","2325100","Cessnock Hospital View St Near Leonard St","-32.828178299337","151.348963829332","","","0",""
"2093111","2093111","Beatrice St Near Ernest St","-33.8045019546685","151.25657755255","","","0",""
"276896","276896","Stanhope Pky And Lady Ct","-33.7188845462358","150.928312279333","","","0",""
"276836","276836","Sorrento Dr After Dare St","-33.7297308762056","150.925862951971","","","0",""
"276826","276826","Glenwood Park Dr After Shaun St","-33.731744628495","150.938443838087","","","0",""
"276816","276816","Holy Cross Primary School Meurants La","-33.7379207781357","150.923637168727","","","0",""
"276876","276876","Stanhope Pky After Perfection Av","-33.7182462198384","150.926568611069","","","0",""
"276866","276866","Meurants La After Greenhill Dr","-33.7403384787054","150.941630745921","","","0",""
"276856","276856","Stanhope Pwy Before Blacksmith Cl","-33.719320502751","150.930467291404","","","0",""
"2148331","2148331","Garden St - No.29 (Before Kingsford St)","-33.751406004793","150.922644905899","","","0",""
"2148231","2148231","Terrigal St Near Caratel Cr","-33.7464807592798","150.884104854855","","","0",""
"2148131","2148131","Arnott Rd Near Ottley St","-33.7421297788686","150.892343498896","","","0",""
"231932","231932","President Poincare Pde Near Clemenceau Cr","-32.7312466942516","151.996752442126","","","0",""
"231922","231922","Peace Pde Near President Poincare Pde","-32.7276369827358","151.997381668148","","","0",""
"231912","231912","Poilus Pde Near Tilligerry Trk","-32.7367640209835","151.997519301538","","","0",""
"2767125","2767125","Doonside Rd After Mountview Av","-33.7674809822268","150.870519672667","","","0",""
"231952","231952","Lemon Tree Passage Rd Near Kawarren St","-32.7353977488975","152.027556833475","","","0",""
"2324172","2324172","Irrawang St Before Thomas St","-32.7618069233616","151.751393070274","","","0",""
"231942","231942","Lemon Tree Passage Rd Near Kenneth Pde","-32.7327500003398","152.031808573625","","","0",""
"223393","223393","Cooriengah Heights Rd Near Dundee St","-34.0470217582578","151.015442442569","","","0",""
"223383","223383","Warrangarree Dr Near Oriole St","-34.0299115086724","151.02916939508","","","0",""
"223323","223323","Rosebery St Near Willandra Pde","-34.0833978897476","151.007707526597","","","0",""
"223373","223373","Bundanoon Rd And Lowry Pl","-34.0383631454894","151.023681677608","","","0",""
"223353","223353","Engadine Public School And Civic Video","-34.064511814374","151.012944750171","","","0",""
"223343","223343","Boundary Rd Near Short St","-34.0897616697638","151.002116276884","","","0",""
"206444","206444","Artarmon Station, Hampden St","-33.8082427498637","151.183973911907","","","0",""
"207133","207133","Killara Park, Rosebery Rd","-33.7599620456577","151.170036900231","","","0",""
"207123","207123","Wentworth Av After Bligh St","-33.7557837704734","151.17794590702","","","0",""
"207113","207113","Pacific Hwy After Buckingham Rd","-33.767554394871","151.157599517151","","","0",""
"230829","230829","University Dr Opp Main Entrance","-32.8970159906987","151.696376502702","","","0",""
"207163","207163","Terrace Rd At Charles St","-33.7777662822007","151.143592327983","","","0",""
"207153","207153","12 Manning Rd","-33.7740389657777","151.142970202538","","","0",""
"207143","207143","Birdwood Av Before Koola Av","-33.7586408502457","151.171536951933","","","0",""
"216293","216293","Immaculate Heart Of Mary Uniting Church","-33.8870038107059","151.009602511224","","","0",""
"216283","216283","Chester Hill Baptist Church Priam St","-33.8781370687445","151.003245360834","","","0",""
"216233","216233","Chester Hill Station, Waldron Rd","-33.8831123065432","150.999880426568","","","0",""
"216223","216223","Rose St Near Proctor Pde","-33.8883748732662","151.013426700302","","","0",""
"216213","216213","Woodville Rd Near Warrawidgee Rd","-33.8717273028425","150.984743584113","","","0",""
"216273","216273","Curtis Rd Near Campbell Hill Rd","-33.8753074201757","150.99854343382","","","0",""
"216263","216263","Barbers Rd Near Beverley Cr","-33.8661486253429","150.990057653241","","","0",""
"216253","216253","Gurney Rd Near Woodville Rd","-33.8721414397188","150.985032921953","","","0",""
"216243","216243","Elliston St Near Hector St","-33.8775758486754","151.007475523342","","","0",""
"2325174","2325174","Aberdare St Near Pokolbin St","-32.8422822100068","151.37131906588","","","0",""
"2282184","2282184","Bareki Rd Near Yerambla Cl","-32.9964722011287","151.634838078523","","","0",""
"2035183","2035183","Fitzgerald Av Near Beatty St","-33.9458507173839","151.243646669984","","","0",""
"2148325","2148325","Blacktown Rd After Lancelot St","-33.7908924196656","150.918975750581","","","0",""
"2148225","2148225","Richmond Rd Near Warrigal St","-33.7557909537487","150.892055507432","","","0",""
"2148125","2148125","Davis Rd Near Allendale St","-33.7467938929576","150.896739911279","","","0",""
"222294","222294","Ocean St At Forest Rd","-33.9633364313602","151.080664308604","","","0",""
"222284","222284","Penshurst Station, Bridge St","-33.9656764615685","151.089416532363","","","0",""
"2148425","2148425","Westpoint Bus Interchange - Stand 9","-33.7705910692623","150.906180796903","","","0",""
"2170399","2170399","Casula Mall Side Ingham Dr","-33.9478848612437","150.901363966485","","","0",""
"2170299","2170299","All Saints Senior College Car Park","-33.9533007206063","150.906747762752","","","0",""
"2767111","2767111","Lakewood Dr - No.1 (Pre School)","-33.7552882790713","150.879130065289","","","0",""
"222234","222234","Seven Eleven George St Near Queensbury Rd","-33.9614146910901","151.079112586567","","","0",""
"2170799","2170799","Leacocks La Opp All Saints Senior College","-33.9535622730604","150.906456964132","","","0",""
"222224","222224","Forest Rd Before Morts Rd","-33.961195651869","151.077296286423","","","0",""
"222214","222214","George St Near Inverness St","-33.9605195619687","151.080291686783","","","0",""
"222274","222274","Penshurst St At George St","-33.958700134697","151.082713295931","","","0",""
"222254","222254","Penshurst St At Stoney Creek Rd","-33.955156768469","151.079527061617","","","0",""
"222244","222244","King Georges Rd Before Warwick St","-33.9547684497861","151.085520247233","","","0",""
"2500211","2500211","Woodlawn Av Near Norman St","-34.4310956370103","150.873003010507","","","0",""
"2500111","2500111","Church Of Latter Day Saints Yellagong St","-34.4207874686301","150.861044419035","","","0",""
"206088","206088","Pacific Hwy Near Mount St","-33.8386626136788","151.206642384622","","","0",""
"2170199","2170199","Oliphant St Near Florey Cr","-33.9040844445124","150.906961824371","","","0",""
"2170499","2170499","Dannys Service Centre Memorial Av","-33.9244113384753","150.920051648968","","","0",""
"206038","206038","Blues Point Rd Near West Crescent St","-33.8474334673463","151.203617548884","","","0",""
"206028","206028","Pacific Hwy Near Doohat Av","-33.8355878306918","151.205131088849","","","0",""
"206018","206018","Miller St At Ridge St","-33.8326885660047","151.208238562539","","","0",""
"206068","206068","Carr St Near King St","-33.8355832026603","151.198404491967","","","0",""
"206058","206058","Lavender St Opp Cliff St","-33.8435374895675","151.210315361262","","","0",""
"206048","206048","Miller St At Ridge St","-33.8331317381278","151.207925630171","","","0",""
"232097","232097","Alexandra Av Near Crisp Av","-32.7140527759671","151.530471672956","","","0",""
"232087","232087","Regiment Rd Near Buffier Cr","-32.7148768936501","151.518641827683","","","0",""
"232037","232037","Caltex Service Station New England Hwy","-32.7207942487657","151.538102870964","","","0",""
"232027","232027","Town Hall High St Near James St","-32.7373722677811","151.560849434111","","","0",""
"232017","232017","Maitland Post Office High St","-32.7335578745641","151.557489104341","","","0",""
"232067","232067","Gillies St Near Parkes St","-32.720782015862","151.533221176264","","","0",""
"232057","232057","Weblands St Near Compton St","-32.7134282529423","151.52880958987","","","0",""
"232047","232047","Salvation Army Bunning Av Near Compton St","-32.7140521369778","151.525260559872","","","0",""
"2283182","2283182","Toronto Public School Bay St","-33.0090442392001","151.59506087105","","","0",""
"202435","202435","Bronte Beach Terminus","-33.9046296142003","151.266613440121","","","0",""
"202425","202425","Bronte Rd Near Carrington Rd","-33.8998547310716","151.253344819358","","","0",""
"203190","203190","Clovelly Rd Terminus","-33.914671749962","151.266714929884","","","0",""
"203180","203180","Clovelly Rd Near Keith St","-33.9126730537732","151.26329763873","","","0",""
"202415","202415","Fern St Near Albion St","-33.9062031398996","151.253963224169","","","0",""
"202465","202465","Birrell St Near Henrietta St","-33.8970477429004","151.258175151838","","","0",""
"202455","202455","Hewlett St Near Alfred St","-33.9006747939697","151.264784570232","","","0",""
"203130","203130","Bundock St Opp Ellen St","-33.9279190756851","151.24554407127","","","0",""
"203120","203120","Botany St Near Barker St","-33.9204729709257","151.235739235637","","","0",""
"203170","203170","Fern St Near Albion St","-33.9061285369767","151.253775819489","","","0",""
"203160","203160","Clovelly Rd Near Earl St","-33.9038221379251","151.243082808599","","","0",""
"203150","203150","Avoca St Near Darley Rd","-33.9030017827787","151.24466285449","","","0",""
"203140","203140","Alison Rd Near Darley Rd","-33.9065605654991","151.23133261463","","","0",""
"208435","208435","Thuddungra Rd Near Wyong Rd","-33.6800529466481","151.18860640806","","","0",""
"208425","208425","Booralie Rd Before Kinka Rd","-33.6767195857101","151.200255790862","","","0",""
"208415","208415","St Anthonys In The Fields Myoora Rd","-33.6892588973083","151.220655574429","","","0",""
"208465","208465","Halls Wharf, Morning Bay","-33.6302954491418","151.286876519978","","","1",""
"208455","208455","St Anthonys In The Fields Myoora Rd","-33.6890934655315","151.221013930443","","","0",""
"212292","212292","Epping Rd At Crimea Rd","-33.7706840516103","151.096987719271","","","0",""
"212282","212282","Balaclava Rd Near Gwendale Cr","-33.7855149538112","151.090486697347","","","0",""
"208445","208445","Booralie Rd At Booligal Rd","-33.6758046558632","151.208067344885","","","0",""
"2325162","2325162","Lake Rd Near Pokolbin St","-32.8608814478425","151.395099080505","","","0",""
"212232","212232","Busaco Rd 250m N Of Talavera Rd","-33.7640914167257","151.112586066232","","","0",""
"212222","212222","Vimiera Rd Near Epping Rd","-33.7719023345711","151.101264391066","","","0",""
"212212","212212","Railway Pde Near Ethel St","-33.7903636129137","151.082850563314","","","0",""
"212272","212272","Gordon St Near Lansdowne St","-33.7871606329473","151.089226971224","","","0",""
"212262","212262","Lovell Rd Near Orange St","-33.7916390012484","151.093832479506","","","0",""
"212252","212252","Herring Rd Opp Dora St","-33.783664400319","151.111159872851","","","0",""
"212242","212242","Tallwood Av Near Watts Park","-33.7919888450408","151.103356703221","","","0",""
"2141290","2141290","Weekes Av Near Haslam Dr","-33.8755441330815","151.053540299167","","","0",""
"2141190","2141190","Great Western Hwy Near Wetherill St South","-33.8464846302149","151.044519492322","","","0",""
"2259958","2259958","South Tacoma Rd","-33.2910160168974","151.448314163261","","","0",""
"2259358","2259358","Pacific Hwy Opp.Wyong Golf Club)","-33.2683763319177","151.434969890463","","","0",""
"2259258","2259258","Sparks Rd Near Hiawatha Rd","-33.2447368475085","151.47436507231","","","0",""
"2259158","2259158","Tuggerawong Rd Near February St","-33.2840385560909","151.472490630639","","","0",""
"2259758","2259758","Mountain View Dr - No.53","-33.2479507163576","151.487406032494","","","0",""
"2259352","2259352","Sparks Rd After Jack Grant Av","-33.2363024885872","151.43575883462","","","0",""
"2259252","2259252","Hue Hue Rd Before Parkridge Dr","-33.2323149216995","151.406312364386","","","0",""
"2259152","2259152","Tuggerawong Rd Near Friday St","-33.2788982512269","151.487104367033","","","0",""
"208019","208019","Beaumont Rd After Pacific Hwy","-33.6440442216176","151.13368408599","","","0",""
"2259752","2259752","De Lisle Dr - No.7","-33.2676796734833","151.421925759432","","","0",""
"2259652","2259652","Silky Oak Bvd And Minnesota Rd","-33.2465751103563","151.468100974543","","","0",""
"211125","211125","Victoria Near Huntleys Point","-33.8386626635652","151.142085478783","","","0",""
"211115","211115","Victoria Rd Near Westminster Rd","-33.8252889169073","151.126066164987","","","0",""
"211165","211165","Pittwater Rd Near Victoria Rd","-33.8297783520023","151.127340247182","","","0",""
"211155","211155","Thompson St Near Westminster Rd","-33.8197397897318","151.129793398135","","","0",""
"211145","211145","Victoria Rd Near Tennyson Rd","-33.8232364871811","151.122512829855","","","0",""
"207797","207797","Alan Av At Clarinda St","-33.6881276972004","151.09354480338","","","0",""
"207787","207787","Mittabah Rd Near Katta Cl","-33.6832498605308","151.105028943019","","","0",""
"207737","207737","Pacific Hwy Opp Westfield Hornsby","-33.7051348535738","151.098837592977","","","0",""
"207767","207767","Lowe Rd Before King Rd","-33.7010720949741","151.113693552398","","","0",""
"207747","207747","Pacific Hwy Opp Mills Av","-33.6830981129489","151.110938835552","","","0",""
"CR_1387","","Westmead Station Platform 3","-33.8085968750759","150.988103011713","","PST1230","1","3"
"CR_1487","","Rooty Hill Station Platform 2","-33.7716080808885","150.844614340129","","PST1247","2","2"
"274813","274813","Garden Barn The Northern Rd","-33.7786342800194","150.711554484565","","","0",""
"2324140","2324140","Port Stephens St Near Kangaroo St","-32.7586202787899","151.745882493462","","","0",""
"2500337","2500337","Church St Near Bourke St","-34.4153822325436","150.897600092037","","","0",""
"2500237","2500237","Cochrane St Near Robsons Rd","-34.4208208907755","150.867961562363","","","0",""
"2500137","2500137","Jutland Av Near South St","-34.4333194619613","150.882991270679","","","0",""
"217184","217184","Badgerys Creek Rd At Elizabeth Dr","-33.8726768936876","150.743585949362","","","0",""
"217134","217134","St George Cr Near Bingara Dr","-33.9760301453796","150.993244848651","","","0",""
"217124","217124","Boronia Dr Near Challenger St","-33.9635450374867","150.97506582371","","","0",""
"2210188","2210188","Pindari Rd At Jindabyne Cres","-33.9749176712287","151.054721343094","","","0",""
"2259866","2259866","Alison Rd At WYONG CHRISTIAN SCHOOL","-33.2762478688846","151.412297869655","","","0",""
"217114","217114","St George Cr Near Bingara Dr","-33.9774873410624","150.992491083918","","","0",""
"217164","217164","Racemosa Devonshire Rd Near Racemosa Cl","-33.8976277144454","150.789590438964","","","0",""
"217154","217154","Cecil Elizabeth Dr Near Cecil Rd","-33.8748255049462","150.838817892238","","","0",""
"217144","217144","Cecil Hills Shopping Village Lancaster Av","-33.886506339538","150.847694069681","","","0",""
"2259366","2259366","Wallarah Rd Sparks Rd","-33.2504605492749","151.485014883143","","","0",""
"2259266","2259266","Louisiana Rd Near Pacific Hwy","-33.2629651105989","151.473280068927","","","0",""
"2259166","2259166","Mcdonagh Rd Near","-33.2876605880951","151.448175750309","","","0",""
"2259766","2259766","Orchid Way - Opp.No.115 (Before Kelat Av)","-33.2716147209816","151.465249392694","","","0",""
"2259666","2259666","Jilliby Rd (After Durren Rd)","-33.2229034310579","151.374367877183","","","0",""
"2210182","2210182","Waterside Pde At Rainbow Pde","-33.9779056298567","151.057556507117","","","0",""
"220633","220633","Permanent Av Near Younger Av","-33.9172785219863","151.129421639814","","","0",""
"220623","220623","Homer St Near William St","-33.9272040146637","151.124432149847","","","0",""
"220613","220613","Bexley Rd Near Calbina Rd","-33.9263804383202","151.108665712295","","","0",""
"220663","220663","Bexley Rd Near Calbina Rd","-33.9259126783536","151.108372998154","","","0",""
"220653","220653","Homer St Near View St","-33.9268598955972","151.128241822647","","","0",""
"220643","220643","Permanent Av Near Prince Edward Av","-33.9169531298979","151.131329640617","","","0",""
"203724","203724","Glebe Point Rd Near Bridge Rd","-33.8795210860809","151.186872378603","","","0",""
"203714","203714","Wigram Rd Near Bell St","-33.8785100733744","151.182955699772","","","0",""
"203734","203734","Glebe Point Rd Near Hereford St","-33.878581194974","151.18589739766","","","0",""
"203764","203764","Catherine St Near Mount Vernon St","-33.8839757836089","151.188084230916","","","0",""
"CR_1393","","Pendle Hill Station Platform 1","-33.8014404584488","150.956587787147","","PST1232","2","1"
"204433","204433","Princes Hwy Near Edith St","-33.9150355785326","151.175556768428","","","0",""
"209784","209784","Parkes Rd Near South Creek Rd","-33.7409543108198","151.289903166179","","","0",""
"CR_323","","Redfern Station Platform 5","-33.8919518476709","151.198587218133","","PST1421","2","5"
"204413","204413","Princes Hwy Near Silver St","-33.9146817392537","151.176955185681","","","0",""
"CR_1493","","Mount Druitt Station Platform 4","-33.7695794092071","150.819436226927","","PST1248","1","4"
"204423","204423","Princes Hwy Near Bay St","-33.9273359579406","151.158226531536","","","0",""
"209734","209734","Kirkstone Rd Near Rose Av","-33.7269340845072","151.280092898903","","","0",""
"209724","209724","Pittwater Rd Near Ocean Gr","-33.7370428373471","151.30260550937","","","0",""
"209714","209714","Pittwater Rd Near Anzac Av","-33.7393059193559","151.302556941856","","","0",""
"209774","209774","Edgecliffe Bvd Near Aubreen St","-33.7252767097207","151.294070658813","","","0",""
"209764","209764","Veterans Pde Near Edgecliffe Bvd","-33.7239091911022","151.287285148727","","","0",""
"209754","209754","Anzac Av Near Kangaroo Rd","-33.7355422019629","151.290603807611","","","0",""
"209744","209744","Veterans Pde Near Rose Av","-33.727233938862","151.286501902362","","","0",""
"213583","213583","Homebush Rd Near High St","-33.889886222912","151.083855972966","","","0",""
"2318229","2318229","Medowie Rd Near Kindlebark Dr","-32.7342859992145","151.869013171331","","","0",""
"2318129","2318129","James Rd Near Boyd Bvd","-32.7541080466843","151.881094338946","","","0",""
"213513","213513","Strathfield Station, Everton Rd - Stand C","-33.8709947763829","151.094058823719","","","0",""
"213573","213573","Redmyre Rd Near Vernon St","-33.8742971314545","151.088502390989","","","0",""
"213553","213553","Oxford Rd 280m W Of Homebush Rd","-33.8752568305334","151.083751978601","","","0",""
"213543","213543","Albert Rd Near Elva St","-33.8710220508421","151.08998784794","","","0",""
"2088197","2088197","Countess St Near Wyong Rd","-33.8188374164226","151.236434155052","","","0",""
"2318123","2318123","Kindlebark Dr Near Tea Tree Dr","-32.7415799997633","151.879919276844","","","0",""
"209398","209398","Woodland St Near Ernest St","-33.8051491421749","151.260268343257","","","0",""
"209388","209388","Curban St Near Vista Av","-33.8059030645406","151.261913882539","","","0",""
"209338","209338","Hunter St Near Woodbine St","-33.7877984977517","151.250041204668","","","0",""
"2259970","2259970","Sparks Rd Before Burnet Rd","-33.2314610686874","151.427527476453","","","0",""
"2259870","2259870","Wyong Hospital (Henry Moore Dr)","-33.2611762721134","151.478915023899","","","0",""
"209318","209318","Condamine St Near Balgowlah Rd","-33.7899792376257","151.26566613493","","","0",""
"209328","209328","Condamine St Near Griffiths St","-33.7919241758673","151.265439043461","","","0",""
"209368","209368","Kitchener Rd Near Rickard St","-33.7900230988741","151.259452898238","","","0",""
"209358","209358","Myrtle St Near Abingdon St","-33.7889433650758","151.255762920807","","","0",""
"2259370","2259370","Dundonald Rd - No.33 (Before Monarch Dr)","-33.2487207241788","151.477559898466","","","0",""
"213187","213187","Palace St Near Holden St","-33.8950212624226","151.124921623668","","","0",""
"2259270","2259270","Minnesota Rd","-33.2472685581331","151.46785756493","","","0",""
"2259170","2259170","Opposite Meander Village Boyce Av","-33.2892532177255","151.433635665107","","","0",""
"2259770","2259770","Pollock Av - No.189","-33.2749785259007","151.451113483559","","","0",""
"209378","209378","Woodland St Near White St","-33.7960392277265","151.262384511727","","","0",""
"213137","213137","Frederick St Near Henry St","-33.8782035295913","151.12721118681","","","0",""
"213127","213127","Liverpool Rd Near Gower St","-33.8873547091881","151.13642518619","","","0",""
"213117","213117","Liverpool Rd Near Milton St","-33.8886180122662","151.118379007386","","","0",""
"230034","230034","Hunter St Opp Darby St","-32.9265607808821","151.77516349366","","","0",""
"230054","230054","Union St Near Tooke St","-32.9332514097308","151.763677957739","","","0",""
"213167","213167","Victoria St Near Norton St","-33.8919278530074","151.130109754855","","","0",""
"230064","230064","Darby St Near Tooke St","-32.9361969613142","151.767211711744","","","0",""
"213147","213147","Orpington St At Elizabeth St","-33.8875232516305","151.128190118931","","","0",""
"230074","230074","Wolfe St Near Ordnance St","-32.9311060413415","151.778548532806","","","0",""
"230094","230094","Darby St Near Tooke St","-32.9359359110587","151.767678359476","","","0",""
"219127","219127","Punchbowl Rd After Peric St","-33.9048140537466","151.080397690762","","","0",""
"219117","219117","Burwood Rd Near Punchbowl Rd","-33.9026663335665","151.083753076758","","","0",""
"219147","219147","Clarence St At Varidel Av","-33.9042050209705","151.089780697205","","","0",""
"2318215","2318215","Laurina St And Hakea Pde","-32.7375043590215","151.883032303275","","","0",""
"2318115","2318115","Medowie Rd Near Blueberry Rd","-32.7591966893583","151.866086416214","","","0",""
"2088163","2088163","Avenue Rd Near Shadforth St","-33.8309331521671","151.241792819556","","","0",""
"2282142","2282142","Elizabeth St Near Macquarie Dr","-32.9913295448667","151.636503462017","","","0",""
"2749323","2749323","McHenry Rd Near Nevell Pl","-33.7254553670596","150.712722740464","","","0",""
"217798","217798","Delgarno Rd Near Perkins Cl","-33.8954937446854","150.871720316025","","","0",""
"217788","217788","Bonnyrigg High School Elizabeth Dr","-33.8950478851244","150.891561384589","","","0",""
"2281250","2281250","Soldiers Rd Near Pacific Hwy","-33.06859046074","151.650830698638","","","0",""
"2281150","2281150","Catherine St Near Lake Rd","-33.0885978078567","151.632720047637","","","0",""
"217718","217718","Brown Rd Near Howitt Pl","-33.8968442094191","150.891178444944","","","0",""
"217728","217728","Bonnyrigg Fire Station Gloucester St","-33.8893244855643","150.861575945451","","","0",""
"253399","253399","Oxley Av Before Princes Hwy","-34.6383908244755","150.850162513792","","","0",""
"253389","253389","Railway Av Near Boyd St","-34.6223827563593","150.849465509278","","","0",""
"217738","217738","Brown Rd Tway, Brown Rd","-33.8931885380099","150.879104335887","","","0",""
"217748","217748","Simpson Rd Near Tosich Pl","-33.8908440778274","150.874005946206","","","0",""
"217758","217758","Humphries Rd Near Sandilands Rd","-33.8910746605663","150.900359880722","","","0",""
"253339","253339","Bonaira St Opp Kiama Hospital","-34.6822531717759","150.850504061806","","","0",""
"253329","253329","Jerrara Creek Jamberoo Rd","-34.6541518915492","150.808867017969","","","0",""
"253319","253319","259 Blencowes La","-34.6363177015404","150.740892690147","","","0",""
"253369","253369","Mcbrien Dr Near Meehan Dr","-34.6460880874748","150.842679445052","","","0",""
"253349","253349","Kalang Rd Near Anembo Cr","-34.6952852892602","150.848141037715","","","0",""
"2259804","2259804","Orchid Way - Opp.No.20 (Opp.Wadalba PS)","-33.2653493770983","151.465112206343","","","0",""
"2259304","2259304","Bay St Near Government Rd","-33.142843764938","151.520214264109","","","0",""
"2259204","2259204","Ginganup Rd Near Government Rd","-33.1365930313293","151.567499755334","","","0",""
"2259104","2259104","Anita Av Near Lauren Av","-33.1957981193096","151.577756325263","","","0",""
"2259604","2259604","424 Pacific Hwy","-33.2707989403071","151.451598099538","","","0",""
"2259504","2259504","Woodbury Park Dr At Freemans Glen","-33.297714454361","151.410848554443","","","0",""
"2259404","2259404","Jascaren Cl Jascaren Cl","-33.257477942816","151.397422535748","","","0",""
"205782","205782","Pacific Hwy After Mowbray Rd","-33.8049556959697","151.179151079109","","","0",""
"205732","205732","Fullers Rd Near Anglo St","-33.7956280776084","151.175232763729","","","0",""
"205722","205722","Eddy Rd Near De Villiers Av","-33.8012721740537","151.173791295406","","","0",""
"205712","205712","Pacific Hwy Before View St","-33.7922033476577","151.180041038046","","","0",""
"205772","205772","Millwood Av 250m E Of Lady Game Dr","-33.7925705257285","151.162015593102","","","0",""
"205762","205762","River Av 200m N Of Fairyland Av","-33.7964845514617","151.156571915678","","","0",""
"205752","205752","Fullers Rd Near Bellevue St","-33.7955927437385","151.166165896193","","","0",""
"2229201","2229201","Erskine Rd Near Parraweena Rd","-34.0258864396988","151.121914814262","","","0",""
"2229101","2229101","Taronga Pde Near Cawarra Rd N","-34.038371871121","151.124673473468","","","0",""
"233528","233528","Bridge St Before Fleet St","-32.6612039636128","151.351378033869","","","0",""
"2088175","2088175","Avenue Rd Near Gladstone Av","-33.8305016611862","151.242548773032","","","0",""
"233518","233518","Clift St","-32.656677503722","151.351477837995","","","0",""
"2318201","2318201","Federation Dr Near Glanmorgan Av","-32.7352233082331","151.877088942959","","","0",""
"2318101","2318101","Wilga Rd Wilga Rd Near Kirrang Dr","-32.7367260628252","151.861163934404","","","0",""
"233578","233578","Branxton Post Office","-32.6582693403062","151.351821382439","","","0",""
"2099164","2099164","Carrington Av Near Washington Av","-33.7342941175149","151.272845819467","","","0",""
"2074194","2074194","Maxwell St After The Comenarra Pkwy","-33.7470563325905","151.11329216644","","","0",""
"CR_10","","Pymble Station Platform 2","-33.7447663378663","151.142120561424","","PST1122","2","2"
"CR_16","","Gordon Station Platform 3","-33.7557312849068","151.154179960504","","PST1121","1","3"
"CR_14","","Gordon Station Platform 1","-33.7556804985313","151.154350096899","","PST1121","1","1"
"CR_15","","Gordon Station Platform 2","-33.755702483149","151.154232503355","","PST1121","1","2"
"276231","276231","Railway Tce Near Saint Albans Rd","-33.6940824475791","150.868535970191","","","0",""
"276211","276211","Nirimba Education Centre University Of Western Sydney","-33.726264758932","150.87935325518","","","0",""
"228281","228281","Bayview St Near Butler Cr","-32.9769521112918","151.658728717082","","","0",""
"230630","230630","Manfred Av Near Lachlan St","-32.9992245285249","151.681923236812","","","0",""
"230620","230620","South St Opp Tomaree Way","-32.9879542488924","151.67715821166","","","0",""
"228221","228221","The Esplanade Opp Seamans Av","-32.9719143005078","151.640680473476","","","0",""
"230650","230650","Merrigum St Near Lowana Cr","-32.9869051939601","151.679187048883","","","0",""
"214494","214494","St Johns School Queen St","-33.8486811823814","151.03002258685","","","0",""
"228261","228261","King St Near Pring St","-32.9720122908958","151.649652031773","","","0",""
"228251","228251","East St Near Bonarius St","-32.9720166303401","151.653638509045","","","0",""
"214424","214424","Hampstead Rd Near Campbell St","-33.8415079180645","151.030322368964","","","0",""
"214464","214464","Auburn Rd Near Norval St","-33.8589009392275","151.031345822357","","","0",""
"214454","214454","Civic Park Norval St Near Auburn Rd","-33.8592581469195","151.03171905565","","","0",""
